cliente_id,feature,feature_label,reason_label,direction,weight,client_value,normalized_risk_component,risk_contribution_points,rating_reason_rank
CLI0122,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,14.615384615384617,0.74,3.08,11
CLI0122,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6017747252747253,0.325,2.26,12
CLI0122,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0659340659340659,0.405,2.25,13
CLI0123,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0526315789473684,0.6925,6.25,1
CLI0123,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,7.552631578947368,0.3,2.71,2
CLI0123,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,2.5873684210526315,0.245,2.38,3
CLI0123,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,3.4578947368421056,0.23,2.24,4
CLI0123,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0526315789473684,0.315,1.75,5
CLI0123,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8984157894736843,0.18,1.75,6
CLI0123,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3684210526315789,0.305,1.69,7
CLI0123,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,8
CLI0123,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.2105263157894736,0.19,1.19,9
CLI0123,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,10
CLI0123,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,32.473684210526315,0.25,1.04,11
CLI0123,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.093859649122807,0.05,0.38,12
CLI0123,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.7923184210526316,0.04,0.28,13
CLI0124,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.3,0.58,4.83,1
CLI0124,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7,0.545,4.54,2
CLI0124,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2,0.5,3.82,3
CLI0124,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,4
CLI0124,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3,0.2975,1.86,5
CLI0124,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,37.4,0.16,0.67,6
CLI0124,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.1,0.08,0.44,7
CLI0124,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.2,0.045,0.41,8
CLI0124,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,9
CLI0124,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.0,0.0325,0.32,10
CLI0124,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.0,0.025,0.24,11
CLI0124,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,1.0,0.02,0.19,12
CLI0124,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.9,0.01,0.07,13
CLI0125,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.3992533333333333,0.885,6.15,1
CLI0125,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1666666666666666,0.3025,2.31,2
CLI0125,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,3
CLI0125,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,4
CLI0125,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,5
CLI0125,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1666666666666666,0.115,0.72,6
CLI0125,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,7
CLI0125,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.0,0.0325,0.32,8
CLI0125,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.0,0.025,0.24,9
CLI0125,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,1.0,0.02,0.19,10
CLI0125,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.0,0.02,0.18,11
CLI0125,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.0,0.02,0.11,12
CLI0125,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,46.2,0.015,0.06,13
CLI0126,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2285475903614457,0.81,7.87,1
CLI0126,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,19.35078313253012,0.625,6.08,2
CLI0126,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,18.062048192771087,0.615,5.98,3
CLI0126,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.036144578313253,0.64,5.78,4
CLI0126,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.3366339199156536,0.63,5.25,5
CLI0126,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.6256692771084337,0.615,5.12,6
CLI0126,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,16.349397590361445,0.56,5.06,7
CLI0126,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.5783132530120482,0.525,2.92,8
CLI0126,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1700803212851405,0.325,2.48,9
CLI0126,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3373493975903614,0.36,2.25,10
CLI0126,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,19.96385542168675,0.515,2.15,11
CLI0126,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0542168674698795,0.335,1.86,12
CLI0126,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.705739156626506,0.155,1.08,13
CLI0127,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,36.14688995215311,0.86,8.36,1
CLI0127,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2248803827751196,0.815,7.92,2
CLI0127,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,24.794593301435405,0.735,7.15,3
CLI0127,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0574162679425837,0.71,6.41,4
CLI0127,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2785790233158654,0.83,6.34,5
CLI0127,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,20.076555023923444,0.68,6.14,6
CLI0127,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.7368421052631579,0.865,5.41,7
CLI0127,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.6153129186602871,0.645,5.38,8
CLI0127,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.3274603621352847,0.615,5.12,9
CLI0127,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5147406698564593,0.62,4.31,10
CLI0127,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6746411483253588,0.7,3.89,11
CLI0127,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,15.0,0.71,2.96,12
CLI0127,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0430622009569378,0.27,1.5,13
CLI0128,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.7067320936639119,0.945,7.87,1
CLI0128,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,31.021988636363638,0.805,7.83,2
CLI0128,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,28.54198863636364,0.805,7.83,3
CLI0128,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.2656170454545454,0.935,7.79,4
CLI0128,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2648926136363636,0.77,7.49,5
CLI0128,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,24.505681818181817,0.825,7.45,6
CLI0128,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0397727272727272,0.65,5.87,7
CLI0128,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.2102272727272727,0.97,5.39,8
CLI0128,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.75,0.95,5.28,9
CLI0128,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5397727272727273,0.715,4.47,10
CLI0128,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2204274891774892,0.58,4.43,11
CLI0128,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5178772727272727,0.61,4.24,12
CLI0128,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,11.460227272727272,0.945,3.94,13
CLI0129,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.024390243902439,0.585,5.28,1
CLI0129,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5816829268292683,0.405,2.81,2
CLI0129,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,3.0334146341463417,0.26,2.53,3
CLI0129,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,3.0480487804878047,0.205,1.99,4
CLI0129,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1565040650406504,0.25,1.91,5
CLI0129,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8824024390243902,0.195,1.9,6
CLI0129,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,3.5609756097560976,0.185,1.67,7
CLI0129,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.2682926829268293,0.265,1.66,8
CLI0129,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,9
CLI0129,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,29.414634146341463,0.28,1.17,10
CLI0129,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,11
CLI0129,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.2195121951219512,0.19,1.06,12
CLI0129,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.024390243902439,0.1525,0.85,13
CLI0130,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.461228275862069,0.61,5.93,1
CLI0130,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,18.89655172413793,0.635,5.73,2
CLI0130,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,11.064758620689656,0.5,4.86,3
CLI0130,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.291633079564114,0.575,4.79,4
CLI0130,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.6739282758620689,0.57,4.75,5
CLI0130,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,11.052,0.43,4.18,6
CLI0130,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.593103448275862,0.57,3.17,7
CLI0130,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0896551724137931,0.545,3.03,8
CLI0130,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5722248275862069,0.435,3.02,9
CLI0130,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,10
CLI0130,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1613793103448275,0.275,2.1,11
CLI0130,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,21.06206896551724,0.495,2.06,12
CLI0130,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3103448275862069,0.3125,1.95,13
CLI0131,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,12.533636363636363,0.49,4.76,1
CLI0131,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.009090909090909,0.52,4.69,2
CLI0131,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.52676,0.58,4.03,3
CLI0131,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2022077922077922,0.515,3.93,4
CLI0131,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.6821063636363637,0.395,3.84,5
CLI0131,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,11.972727272727273,0.415,3.75,6
CLI0131,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,6.394181818181818,0.37,3.6,7
CLI0131,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1,0.6,3.33,8
CLI0131,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3909090909090909,0.455,2.84,9
CLI0131,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0471861471861471,0.31,2.58,10
CLI0131,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.9515054545454544,0.305,2.54,11
CLI0131,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.4727272727272727,0.41,2.28,12
CLI0131,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,27.1,0.33,1.37,13
CLI0132,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.4444444444444444,0.9,8.12,1
CLI0132,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4713,0.78,5.42,2
CLI0132,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.234074074074074,0.665,5.08,3
CLI0132,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1555555555555555,0.91,5.06,4
CLI0132,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,15.577777777777778,0.535,4.83,5
CLI0132,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,10.072888888888889,0.48,4.67,6
CLI0132,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5111111111111111,0.68,4.25,7
CLI0132,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,3.505777777777777,0.24,2.33,8
CLI0132,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3777777777777777,0.31,1.72,9
CLI0132,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.9240622222222222,0.135,1.31,10
CLI0132,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,28.155555555555555,0.315,1.31,11
CLI0132,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,12
CLI0132,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,13
CLI0133,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1818181818181818,0.38,2.9,1
CLI0133,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,2
CLI0133,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6550090909090909,0.245,1.7,3
CLI0133,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,4
CLI0133,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,5
CLI0133,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1818181818181818,0.145,0.91,6
CLI0133,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.2727272727272727,0.075,0.73,7
CLI0133,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.2479545454545454,0.055,0.53,8
CLI0133,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.9723386363636364,0.05,0.49,9
CLI0133,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.1363636363636363,0.04,0.36,10
CLI0133,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,11
CLI0133,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,41.5,0.075,0.31,12
CLI0133,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.0227272727272727,0.04,0.22,13
CLI0134,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2313218390804597,0.65,4.97,1
CLI0134,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2097701149425287,0.465,3.88,2
