factura_id,cliente_id,num_corte,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_desde_emision,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target
FAC001898,CLI0131,1,2023-10-27,10036.43,90,41,0,0,0,0,0,0,0,1,0,18,12.14,7.33,0.6429,5955.4,1.6853,0,1,36.0,36,54,0.5652,3.0,0,0,0,0,1.0,3,on_time
FAC001902,CLI0131,0,2023-09-22,8021.89,30,41,0,0,0,0,0,0,0,1,0,19,12.14,7.33,0.6429,6170.19,1.3001,0,0,,0,30,0.5652,,0,0,0,0,1.0,3,+60
FAC001902,CLI0131,1,2023-10-07,8021.89,30,41,0,0,0,0,0,0,0,1,0,19,12.14,7.33,0.6429,6170.19,1.3001,0,1,15.0,15,15,0.5652,6.0,1,0,0,0,1.0,3,+60
FAC001902,CLI0131,2,2023-10-24,8021.89,30,41,0,0,0,0,0,0,0,1,0,19,12.14,7.33,0.6429,6170.19,1.3001,0,2,17.0,32,-2,0.5652,6.0,2,0,0,0,1.0,3,+60
FAC001902,CLI0131,3,2023-10-25,8021.89,30,41,0,0,0,0,0,0,0,1,0,19,12.14,7.33,0.6429,6170.19,1.3001,0,3,1.0,33,-3,0.5652,6.0,3,0,0,0,1.0,3,+60
FAC001902,CLI0131,4,2023-10-28,8021.89,30,41,0,0,0,0,0,0,0,1,0,19,12.14,7.33,0.6429,6170.19,1.3001,0,4,3.0,36,-6,0.5652,3.0,0,0,0,0,1.0,3,+60
FAC001902,CLI0131,5,2023-11-07,8021.89,30,41,0,0,0,0,0,0,0,1,0,19,12.14,7.33,0.6429,6170.19,1.3001,0,5,10.0,46,-16,0.5652,1.0,0,0,0,0,1.0,3,+60
FAC001908,CLI0131,0,2023-09-23,4820.64,45,41,0,0,0,0,0,0,0,1,0,20,12.14,7.33,0.6429,6262.78,0.7697,0,0,,0,45,0.5652,,0,0,0,0,1.0,3,on_time
FAC001908,CLI0131,1,2023-10-16,4820.64,45,41,0,0,0,0,0,0,0,1,0,20,12.14,7.33,0.6429,6262.78,0.7697,0,1,23.0,23,22,0.5652,3.0,0,0,0,0,1.0,3,on_time
FAC002025,CLI0131,0,2023-10-10,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,0,,0,30,0.56,,0,0,0,0,1.0,3,+90
FAC002025,CLI0131,1,2023-11-12,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,1,33.0,33,-3,0.56,8.0,0,0,0,0,1.0,3,+90
FAC002025,CLI0131,2,2023-11-17,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,2,5.0,38,-8,0.56,6.0,1,0,0,0,1.0,3,+90
FAC002025,CLI0131,3,2023-11-28,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,3,11.0,49,-19,0.56,6.0,2,0,0,0,1.0,3,+90
FAC002025,CLI0131,4,2023-11-29,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,4,1.0,50,-20,0.56,8.0,0,0,0,0,1.0,3,+90
FAC002025,CLI0131,5,2023-12-03,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,5,4.0,54,-24,0.56,5.0,1,0,0,0,1.0,3,+90
FAC002025,CLI0131,6,2024-01-03,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,6,31.0,85,-55,0.56,4.0,0,1,0,0,1.0,3,+90
FAC002025,CLI0131,7,2024-01-21,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,7,18.0,103,-73,0.56,5.0,1,1,0,0,1.0,3,+90
FAC002025,CLI0131,8,2024-02-02,11480.08,30,41,0,0,0,0,0,0,0,1,0,21,17.38,7.33,0.625,6194.1,1.8534,0,8,12.0,115,-85,0.56,4.0,0,1,0,0,1.0,3,+90
FAC002034,CLI0131,0,2023-10-11,6958.67,45,41,0,0,0,0,0,0,0,1,0,22,17.38,7.33,0.625,6434.37,1.0815,0,0,,0,45,0.56,,0,0,0,0,1.0,3,+30
FAC002034,CLI0131,1,2023-11-28,6958.67,45,41,0,0,0,0,0,0,0,1,0,22,17.38,7.33,0.625,6434.37,1.0815,0,1,48.0,48,-3,0.56,1.0,0,0,0,0,1.0,3,+30
FAC002034,CLI0131,2,2023-12-05,6958.67,45,41,0,0,0,0,0,0,0,1,0,22,17.38,7.33,0.625,6434.37,1.0815,0,2,7.0,55,-10,0.56,6.0,1,0,0,0,1.0,3,+30
FAC002034,CLI0131,3,2023-12-07,6958.67,45,41,0,0,0,0,0,0,0,1,0,22,17.38,7.33,0.625,6434.37,1.0815,0,3,2.0,57,-12,0.56,6.0,2,0,0,0,1.0,3,+30
FAC002323,CLI0131,0,2023-11-18,6652.02,90,41,0,0,0,0,0,0,0,1,0,23,16.72,0.0,0.6111,6457.17,1.0302,0,0,,0,90,0.5946,,0,0,0,0,1.0,4,on_time
FAC002323,CLI0131,1,2023-12-24,6652.02,90,41,0,0,0,0,0,0,0,1,0,23,16.72,0.0,0.6111,6457.17,1.0302,0,1,36.0,36,54,0.5946,2.0,0,0,1,0,1.0,4,on_time
FAC002342,CLI0131,0,2023-11-21,10232.1,30,41,0,0,0,0,0,0,0,1,0,24,16.72,0.0,0.6111,6465.29,1.5826,0,0,,0,30,0.5946,,0,0,0,0,1.0,4,+60
FAC002342,CLI0131,1,2023-12-23,10232.1,30,41,0,0,0,0,0,0,0,1,0,24,16.72,0.0,0.6111,6465.29,1.5826,0,1,32.0,32,-2,0.5946,6.0,1,0,0,0,1.0,4,+60
FAC002342,CLI0131,2,2023-12-26,10232.1,30,41,0,0,0,0,0,0,0,1,0,24,16.72,0.0,0.6111,6465.29,1.5826,0,2,3.0,35,-5,0.5946,6.0,2,0,0,0,1.0,4,+60
FAC002342,CLI0131,3,2024-01-08,10232.1,30,41,0,0,0,0,0,0,0,1,0,24,16.72,0.0,0.6111,6465.29,1.5826,0,3,13.0,48,-18,0.5946,6.0,3,0,0,0,1.0,4,+60
FAC003034,CLI0131,0,2024-02-23,7442.38,30,41,0,0,0,0,0,0,0,1,0,25,21.48,18.0,0.52,6615.96,1.1249,1,0,,0,30,0.5472,,0,0,0,1,0.8333,6,on_time
FAC003294,CLI0131,0,2024-03-26,4076.5,90,41,0,0,0,0,0,0,0,1,0,26,20.65,12.67,0.5385,6647.75,0.6132,0,0,,0,90,0.5472,,0,0,0,1,0.8333,6,on_time
FAC003294,CLI0131,1,2024-05-17,4076.5,90,41,0,0,0,0,0,0,0,1,0,26,20.65,12.67,0.5385,6647.75,0.6132,0,1,52.0,52,38,0.5472,3.0,0,0,0,1,0.8333,6,on_time
FAC003303,CLI0131,0,2024-03-27,10097.7,45,41,0,0,0,0,0,0,0,1,0,27,20.65,12.67,0.5385,6552.52,1.541,0,0,,0,45,0.5472,,0,0,0,1,0.8333,6,+60
FAC003303,CLI0131,1,2024-04-19,10097.7,45,41,0,0,0,0,0,0,0,1,0,27,20.65,12.67,0.5385,6552.52,1.541,0,1,23.0,23,22,0.5472,4.0,0,1,0,1,0.8333,6,+60
FAC003303,CLI0131,2,2024-05-12,10097.7,45,41,0,0,0,0,0,0,0,1,0,27,20.65,12.67,0.5385,6552.52,1.541,0,2,23.0,46,-1,0.5472,3.0,0,0,0,1,0.8333,6,+60
FAC003303,CLI0131,3,2024-05-24,10097.7,45,41,0,0,0,0,0,0,0,1,0,27,20.65,12.67,0.5385,6552.52,1.541,0,3,12.0,58,-13,0.5472,6.0,1,0,0,1,0.8333,6,+60
FAC003303,CLI0131,4,2024-06-04,10097.7,45,41,0,0,0,0,0,0,0,1,0,27,20.65,12.67,0.5385,6552.52,1.541,0,4,11.0,69,-24,0.5472,1.0,0,0,0,1,0.8333,6,+60
FAC003303,CLI0131,5,2024-06-16,10097.7,45,41,0,0,0,0,0,0,0,1,0,27,20.65,12.67,0.5385,6552.52,1.541,0,5,12.0,81,-36,0.5472,1.0,0,0,0,1,0.8333,6,+60
FAC003699,CLI0131,0,2024-05-21,10968.41,60,41,0,0,0,0,0,0,0,1,0,28,20.65,12.67,0.5385,6679.13,1.6422,0,0,,0,60,0.5714,,0,0,0,1,0.8333,6,on_time
FAC003774,CLI0131,0,2024-06-02,3219.65,60,41,0,0,0,0,0,0,0,1,0,29,20.65,12.67,0.5385,6827.04,0.4716,0,0,,0,60,0.5614,,0,0,0,1,0.8333,6,+60
FAC003774,CLI0131,1,2024-08-04,3219.65,60,41,0,0,0,0,0,0,0,1,0,29,20.65,12.67,0.5385,6827.04,0.4716,0,1,63.0,63,-3,0.5614,3.0,0,0,0,1,0.8333,6,+60
FAC003774,CLI0131,2,2024-08-06,3219.65,60,41,0,0,0,0,0,0,0,1,0,29,20.65,12.67,0.5385,6827.04,0.4716,0,2,2.0,65,-5,0.5614,6.0,1,0,0,1,0.8333,6,+60
FAC003774,CLI0131,3,2024-08-13,3219.65,60,41,0,0,0,0,0,0,0,1,0,29,20.65,12.67,0.5385,6827.04,0.4716,0,3,7.0,72,-12,0.5614,6.0,2,0,0,1,0.8333,6,+60
FAC003774,CLI0131,4,2024-08-25,3219.65,60,41,0,0,0,0,0,0,0,1,0,29,20.65,12.67,0.5385,6827.04,0.4716,0,4,12.0,84,-24,0.5614,4.0,0,1,0,1,0.8333,6,+60
FAC003774,CLI0131,5,2024-09-07,3219.65,60,41,0,0,0,0,0,0,0,1,0,29,20.65,12.67,0.5385,6827.04,0.4716,0,5,13.0,97,-37,0.5614,5.0,1,1,0,1,0.8333,6,+60
FAC004104,CLI0131,0,2024-07-18,3078.33,60,41,0,0,0,0,0,0,0,1,0,30,20.64,13.67,0.5357,6706.79,0.459,0,0,,0,60,0.5763,,0,0,0,1,0.8333,6,on_time
FAC004104,CLI0131,1,2024-08-10,3078.33,60,41,0,0,0,0,0,0,0,1,0,30,20.64,13.67,0.5357,6706.79,0.459,0,1,23.0,23,37,0.5763,6.0,1,0,0,1,0.8333,6,on_time
FAC004126,CLI0131,0,2024-07-20,9078.98,60,41,0,0,0,0,0,0,0,1,0,31,19.93,13.67,0.5517,6589.74,1.3777,0,0,,0,60,0.5763,,0,0,0,1,0.8333,6,on_time
FAC004335,CLI0131,0,2024-08-16,8439.65,30,41,0,0,0,0,0,0,0,1,0,32,19.93,13.67,0.5517,6667.53,1.2658,0,0,,0,30,0.5556,,0,0,0,1,0.8333,6,on_time
FAC004335,CLI0131,1,2024-08-21,8439.65,30,41,0,0,0,0,0,0,0,1,0,32,19.93,13.67,0.5517,6667.53,1.2658,0,1,5.0,5,25,0.5556,6.0,1,0,0,1,0.8333,6,on_time
FAC004538,CLI0131,0,2024-09-16,8900.46,90,41,0,0,0,0,0,0,0,1,0,33,19.22,12.33,0.5625,6721.23,1.3242,0,0,,0,90,0.5455,,0,0,0,1,0.8333,6,on_time
FAC004538,CLI0131,1,2024-11-01,8900.46,90,41,0,0,0,0,0,0,0,1,0,33,19.22,12.33,0.5625,6721.23,1.3242,0,1,46.0,46,44,0.5455,1.0,0,0,0,1,0.8333,6,on_time
FAC004594,CLI0131,0,2024-09-24,4597.82,90,41,0,0,0,0,0,0,0,1,0,34,18.64,0.0,0.5758,6785.33,0.6776,0,0,,0,90,0.5455,,0,0,0,1,0.8333,6,on_time
FAC004682,CLI0131,0,2024-10-07,6901.3,60,41,0,0,0,0,0,0,0,1,0,35,18.64,0.0,0.5758,6722.83,1.0265,0,0,,0,60,0.5455,,0,0,0,1,0.8333,6,on_time
FAC004682,CLI0131,1,2024-10-24,6901.3,60,41,0,0,0,0,0,0,0,1,0,35,18.64,0.0,0.5758,6722.83,1.0265,0,1,17.0,17,43,0.5455,2.0,0,0,1,1,0.8333,6,on_time
FAC004876,CLI0131,0,2024-11-01,11009.77,30,41,0,0,0,0,0,0,0,1,0,36,18.64,0.0,0.5758,6727.78,1.6365,0,0,,0,30,0.5588,,0,0,0,1,0.8333,7,on_time
FAC004876,CLI0131,1,2024-11-20,11009.77,30,41,0,0,0,0,0,0,0,1,0,36,18.64,0.0,0.5758,6727.78,1.6365,0,1,19.0,19,11,0.5588,6.0,1,0,0,1,0.8333,7,on_time
FAC004882,CLI0131,0,2024-11-02,7420.54,90,41,0,0,0,0,0,0,0,1,0,37,18.64,0.0,0.5758,6843.51,1.0843,0,0,,0,90,0.5588,,0,0,0,1,0.8333,7,+30
FAC004882,CLI0131,1,2025-02-10,7420.54,90,41,0,0,0,0,0,0,0,1,0,37,18.64,0.0,0.5758,6843.51,1.0843,0,1,100.0,100,-10,0.5588,3.0,0,0,0,1,0.8333,7,+30
FAC005083,CLI0131,0,2024-12-01,9521.13,90,41,0,0,0,0,0,0,0,1,0,38,18.09,0.0,0.5882,6858.7,1.3882,0,0,,0,90,0.5507,,0,0,0,1,0.8333,7,on_time
FAC005083,CLI0131,1,2024-12-22,9521.13,90,41,0,0,0,0,0,0,0,1,0,38,18.09,0.0,0.5882,6858.7,1.3882,0,1,21.0,21,69,0.5507,3.0,0,0,0,1,0.8333,7,on_time
FAC000565,CLI0132,0,2023-03-25,23464.46,45,44,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,23464.46,1.0,0,0,,0,45,0.5,,0,0,0,0,1.0,0,on_time
FAC000565,CLI0132,1,2023-04-16,23464.46,45,44,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,23464.46,1.0,0,1,22.0,22,23,0.5,6.0,1,0,0,0,1.0,0,on_time
FAC000842,CLI0132,0,2023-05-01,36095.03,45,44,1,0,0,0,0,1,0,0,0,1,0.0,0.0,1.0,23464.46,1.5383,0,0,,0,45,0.0,,0,0,0,0,1.0,0,on_time
FAC000842,CLI0132,1,2023-05-09,36095.03,45,44,1,0,0,0,0,1,0,0,0,1,0.0,0.0,1.0,23464.46,1.5383,0,1,8.0,8,37,0.0,3.0,0,0,0,0,1.0,0,on_time
FAC000895,CLI0132,0,2023-05-09,1604.98,90,44,1,0,0,0,0,1,0,0,0,2,0.0,0.0,1.0,29779.74,0.0539,0,0,,0,90,0.5,,0,0,0,0,1.0,0,on_time
FAC000999,CLI0132,0,2023-05-22,17326.4,30,44,1,0,0,0,0,1,0,0,0,3,0.0,0.0,1.0,20388.16,0.8498,0,0,,0,30,0.5,,0,0,0,0,1.0,0,on_time
FAC000999,CLI0132,1,2023-06-17,17326.4,30,44,1,0,0,0,0,1,0,0,0,3,0.0,0.0,1.0,20388.16,0.8498,0,1,26.0,26,4,0.5,6.0,1,0,0,0,1.0,0,on_time
FAC001800,CLI0132,0,2023-09-08,29971.31,90,44,1,0,0,0,0,1,0,0,0,4,0.0,0.0,1.0,19622.72,1.5274,0,0,,0,90,0.3333,,0,0,0,0,1.0,0,on_time
FAC001916,CLI0132,0,2023-09-24,34908.89,45,44,1,0,0,0,0,1,0,0,0,5,0.0,0.0,1.0,21692.44,1.6093,0,0,,0,45,0.3333,,0,0,0,0,1.0,0,on_time
FAC002118,CLI0132,0,2023-10-21,1933.33,90,44,1,0,0,0,0,1,0,0,0,6,0.0,0.0,1.0,23895.18,0.0809,0,0,,0,90,0.3333,,0,0,0,0,1.0,0,on_time
FAC002324,CLI0132,0,2023-11-18,39607.41,45,44,1,0,0,0,0,1,0,0,0,7,0.0,0.0,1.0,20757.77,1.9081,0,0,,0,45,0.3333,,0,0,0,0,1.0,0,on_time
FAC002324,CLI0132,1,2023-11-26,39607.41,45,44,1,0,0,0,0,1,0,0,0,7,0.0,0.0,1.0,20757.77,1.9081,0,1,8.0,8,37,0.3333,1.0,0,0,0,0,1.0,0,on_time
FAC002525,CLI0132,0,2023-12-16,21080.99,45,44,1,0,0,0,0,1,0,0,0,8,0.0,0.0,1.0,23113.98,0.912,0,0,,0,45,0.5,,0,0,0,0,1.0,0,on_time
FAC003024,CLI0132,0,2024-02-22,36266.16,90,44,1,0,0,0,0,1,0,0,0,9,0.0,0.0,1.0,22888.09,1.5845,0,0,,0,90,0.5,,0,0,0,0,1.0,0,on_time
FAC003024,CLI0132,1,2024-04-13,36266.16,90,44,1,0,0,0,0,1,0,0,0,9,0.0,0.0,1.0,22888.09,1.5845,0,1,51.0,51,39,0.5,1.0,0,0,0,0,1.0,0,on_time
FAC003035,CLI0132,0,2024-02-23,5970.67,60,44,1,0,0,0,0,1,0,0,0,10,0.0,0.0,1.0,24225.9,0.2465,0,0,,0,60,0.5,,0,0,0,0,1.0,0,+60
FAC003035,CLI0132,1,2024-04-30,5970.67,60,44,1,0,0,0,0,1,0,0,0,10,0.0,0.0,1.0,24225.9,0.2465,0,1,67.0,67,-7,0.5,4.0,0,1,0,0,1.0,0,+60
FAC003035,CLI0132,2,2024-05-01,5970.67,60,44,1,0,0,0,0,1,0,0,0,10,0.0,0.0,1.0,24225.9,0.2465,0,2,1.0,68,-8,0.5,6.0,1,1,0,0,1.0,0,+60
FAC003035,CLI0132,3,2024-05-17,5970.67,60,44,1,0,0,0,0,1,0,0,0,10,0.0,0.0,1.0,24225.9,0.2465,0,3,16.0,84,-24,0.5,2.0,0,0,1,0,1.0,0,+60
FAC003142,CLI0132,0,2024-03-07,28767.36,45,44,1,0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,22566.33,1.2748,0,0,,0,45,0.5,,0,0,0,0,1.0,0,+60
FAC003142,CLI0132,1,2024-04-14,28767.36,45,44,1,0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,22566.33,1.2748,0,1,38.0,38,7,0.5,6.0,1,0,0,0,1.0,0,+60
FAC003142,CLI0132,2,2024-04-25,28767.36,45,44,1,0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,22566.33,1.2748,0,2,11.0,49,-4,0.5,4.0,0,1,0,0,1.0,0,+60
FAC003142,CLI0132,3,2024-04-26,28767.36,45,44,1,0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,22566.33,1.2748,0,3,1.0,50,-5,0.5,6.0,1,1,0,0,1.0,0,+60
FAC003142,CLI0132,4,2024-05-07,28767.36,45,44,1,0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,22566.33,1.2748,0,4,11.0,61,-16,0.5,3.0,0,0,0,0,1.0,0,+60
FAC003142,CLI0132,5,2024-05-22,28767.36,45,44,1,0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,22566.33,1.2748,0,5,15.0,76,-31,0.5,5.0,1,0,0,0,1.0,0,+60
FAC004010,CLI0132,0,2024-07-04,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,0,,0,30,0.5385,,0,0,0,0,1.0,1,+90
FAC004010,CLI0132,1,2024-09-10,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,1,68.0,68,-38,0.5385,6.0,1,0,0,0,1.0,1,+90
FAC004010,CLI0132,2,2024-09-19,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,2,9.0,77,-47,0.5385,6.0,2,0,0,0,1.0,1,+90
FAC004010,CLI0132,3,2024-09-24,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,3,5.0,82,-52,0.5385,6.0,3,0,0,0,1.0,1,+90
FAC004010,CLI0132,4,2024-09-28,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,4,4.0,86,-56,0.5385,7.0,4,0,0,0,1.0,1,+90
FAC004010,CLI0132,5,2024-10-09,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,5,11.0,97,-67,0.5385,5.0,5,0,0,0,1.0,1,+90
FAC004010,CLI0132,6,2024-10-18,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,6,9.0,106,-76,0.5385,4.0,0,1,0,0,1.0,1,+90
FAC004010,CLI0132,7,2024-10-23,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,7,5.0,111,-81,0.5385,8.0,0,0,0,0,1.0,1,+90
FAC004010,CLI0132,8,2024-10-25,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,8,2.0,113,-83,0.5385,8.0,0,0,0,0,1.0,1,+90
FAC004010,CLI0132,9,2024-10-30,14135.52,30,44,1,0,0,0,0,1,0,0,0,12,7.08,28.33,0.8333,23083.08,0.6124,2,9,5.0,118,-88,0.5385,1.0,0,0,0,0,1.0,1,+90
FAC004253,CLI0132,0,2024-08-06,24067.64,60,44,1,0,0,0,0,1,0,0,0,13,7.08,28.33,0.8333,22394.81,1.0747,0,0,,0,60,0.5385,,0,0,0,0,1.0,1,on_time
FAC004253,CLI0132,1,2024-08-14,24067.64,60,44,1,0,0,0,0,1,0,0,0,13,7.08,28.33,0.8333,22394.81,1.0747,0,1,8.0,8,52,0.5385,6.0,1,0,0,0,1.0,1,on_time
FAC004357,CLI0132,0,2024-08-21,39771.23,30,44,1,0,0,0,0,1,0,0,0,14,7.08,28.33,0.8333,22514.3,1.7665,0,0,,0,30,0.5,,0,0,0,0,1.0,1,on_time
FAC004357,CLI0132,1,2024-09-11,39771.23,30,44,1,0,0,0,0,1,0,0,0,14,7.08,28.33,0.8333,22514.3,1.7665,0,1,21.0,21,9,0.5,3.0,0,0,0,0,1.0,1,on_time
FAC004512,CLI0132,0,2024-09-12,3876.35,30,44,1,0,0,0,0,1,0,0,0,15,7.08,28.33,0.8333,23664.76,0.1638,0,0,,0,30,0.5,,0,0,0,0,1.0,1,on_time
FAC004512,CLI0132,1,2024-09-26,3876.35,30,44,1,0,0,0,0,1,0,0,0,15,7.08,28.33,0.8333,23664.76,0.1638,0,1,14.0,14,16,0.5,1.0,0,0,0,0,1.0,1,on_time
FAC004955,CLI0132,0,2024-11-12,38046.84,60,44,1,0,0,0,0,1,0,0,0,16,11.12,0.0,0.8125,22427.98,1.6964,0,0,,0,60,0.52,,0,0,0,0,1.0,1,+30
FAC004955,CLI0132,1,2024-12-19,38046.84,60,44,1,0,0,0,0,1,0,0,0,16,11.12,0.0,0.8125,22427.98,1.6964,0,1,37.0,37,23,0.52,4.0,0,1,0,0,1.0,1,+30
FAC004955,CLI0132,2,2025-01-29,38046.84,60,44,1,0,0,0,0,1,0,0,0,16,11.12,0.0,0.8125,22427.98,1.6964,0,2,41.0,78,-18,0.52,6.0,1,1,0,0,1.0,1,+30
FAC005003,CLI0132,0,2024-11-21,25602.45,90,44,1,0,0,0,0,1,0,0,0,17,11.12,0.0,0.8125,23346.74,1.0966,0,0,,0,90,0.52,,0,0,0,0,1.0,1,on_time
FAC000052,CLI0133,0,2023-01-08,3708.98,90,19,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,3708.98,1.0,0,0,,0,90,0.5,,0,0,0,0,1.0,0,on_time
FAC000327,CLI0133,0,2023-02-19,4095.51,90,19,1,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,3708.98,1.1042,0,0,,0,90,0.5,,0,0,0,0,1.0,0,on_time
FAC000585,CLI0133,0,2023-03-27,11460.76,45,19,1,0,0,0,0,0,0,1,0,2,0.0,0.0,1.0,3902.24,2.937,0,0,,0,45,0.5,,0,0,0,0,1.0,0,on_time
FAC000585,CLI0133,1,2023-04-30,11460.76,45,19,1,0,0,0,0,0,0,1,0,2,0.0,0.0,1.0,3902.24,2.937,0,1,34.0,34,11,0.5,1.0,0,0,0,0,1.0,0,on_time
FAC000691,CLI0133,0,2023-04-10,9842.25,30,19,1,0,0,0,0,0,0,1,0,3,0.0,0.0,1.0,6421.75,1.5326,0,0,,0,30,0.5,,0,0,0,0,1.0,0,on_time
FAC000965,CLI0133,0,2023-05-18,5394.24,45,19,1,0,0,0,0,0,0,1,0,4,0.0,0.0,1.0,7276.88,0.7413,0,0,,0,45,1.0,,0,0,0,0,1.0,0,on_time
FAC001126,CLI0133,0,2023-06-05,7071.6,60,19,1,0,0,0,0,0,0,1,0,5,0.0,0.0,1.0,6900.35,1.0248,0,0,,0,60,1.0,,0,0,0,0,1.0,0,on_time
FAC001313,CLI0133,0,2023-06-30,1553.81,60,19,1,0,0,0,0,0,0,1,0,6,0.0,0.0,1.0,6928.89,0.2243,0,0,,0,60,1.0,,0,0,0,0,1.0,0,on_time
FAC001374,CLI0133,0,2023-07-07,2320.87,60,19,1,0,0,0,0,0,0,1,0,7,0.0,0.0,1.0,6161.02,0.3767,0,0,,0,60,1.0,,0,0,0,0,1.0,0,on_time
FAC001732,CLI0133,0,2023-08-26,3576.64,60,19,1,0,0,0,0,0,0,1,0,8,0.0,0.0,1.0,5681.0,0.6296,0,0,,0,60,1.0,,0,0,0,0,1.0,0,on_time
FAC002059,CLI0133,0,2023-10-14,2994.15,90,19,1,0,0,0,0,0,0,1,0,9,0.0,0.0,1.0,5447.18,0.5497,0,0,,0,90,1.0,,0,0,0,0,1.0,0,on_time
FAC002139,CLI0133,0,2023-10-24,3746.35,45,19,1,0,0,0,0,0,0,1,0,10,0.0,0.0,1.0,5201.88,0.7202,0,0,,0,45,1.0,,0,0,0,0,1.0,0,on_time
FAC002202,CLI0133,0,2023-11-01,11870.14,60,19,1,0,0,0,0,0,0,1,0,11,0.0,0.0,1.0,5069.56,2.3415,0,0,,0,60,1.0,,0,0,0,0,1.0,0,on_time
FAC002202,CLI0133,1,2023-12-28,11870.14,60,19,1,0,0,0,0,0,0,1,0,11,0.0,0.0,1.0,5069.56,2.3415,0,1,57.0,57,3,1.0,6.0,1,0,0,0,1.0,0,on_time
FAC002374,CLI0133,0,2023-11-25,11124.38,30,19,1,0,0,0,0,0,0,1,0,12,0.0,0.0,1.0,5636.28,1.9737,0,0,,0,30,1.0,,0,0,0,0,1.0,0,on_time
FAC002526,CLI0133,0,2023-12-16,2035.64,60,19,1,0,0,0,0,0,0,1,0,13,0.0,0.0,1.0,6058.44,0.336,0,0,,0,60,1.0,,0,0,0,0,1.0,0,+30
FAC002526,CLI0133,1,2024-02-20,2035.64,60,19,1,0,0,0,0,0,0,1,0,13,0.0,0.0,1.0,6058.44,0.336,0,1,66.0,66,-6,1.0,0.0,0,0,0,0,1.0,0,+30
FAC002725,CLI0133,0,2024-01-14,6805.1,45,19,1,0,0,0,0,0,0,1,0,14,0.0,0.0,1.0,5771.09,1.1792,0,0,,0,45,0.5,,0,0,0,0,1.0,0,on_time
FAC002817,CLI0133,0,2024-01-24,717.26,45,19,1,0,0,0,0,0,0,1,0,15,0.0,0.0,1.0,5840.03,0.1228,0,0,,0,45,0.5,,0,0,0,0,1.0,0,on_time
FAC002817,CLI0133,1,2024-02-18,717.26,45,19,1,0,0,0,0,0,0,1,0,15,0.0,0.0,1.0,5840.03,0.1228,0,1,25.0,25,20,0.5,1.0,0,0,0,0,1.0,0,on_time
FAC003287,CLI0133,0,2024-03-25,11534.34,30,19,1,0,0,0,0,0,0,1,0,16,0.56,3.0,0.9375,5519.86,2.0896,0,0,,0,30,0.75,,0,0,0,0,1.0,0,on_time
