gestion_id,factura_id,cliente_id,fecha_gestion,canal,contacto_exitoso,resultado,motivo_no_pago,dias_mora_en_gestion
GES007942,FAC003046,CLI0015,2024-04-30,email,0,no_contesta,,5
GES007943,FAC003046,CLI0015,2024-05-02,llamada,1,pagado,,7
GES007944,FAC003047,CLI0036,2024-04-16,whatsapp,0,no_contesta,,6
GES007945,FAC003047,CLI0036,2024-05-09,email,0,no_contesta,,29
GES007946,FAC003048,CLI0063,2024-04-03,whatsapp,1,en_proceso_interno,,0
GES007947,FAC003048,CLI0063,2024-05-13,email,0,no_contesta,,18
GES007948,FAC003048,CLI0063,2024-05-18,llamada,0,no_contesta,,23
GES007949,FAC003050,CLI0125,2024-04-01,whatsapp,1,confirma_pago,,0
GES007950,FAC003051,CLI0130,2024-06-06,whatsapp,0,no_contesta,,12
GES007951,FAC003051,CLI0130,2024-06-14,email,0,no_contesta,,20
GES007952,FAC003051,CLI0130,2024-06-17,llamada,1,promesa_de_pago,promete_pagar,23
GES007953,FAC003051,CLI0130,2024-06-30,llamada,1,disputa_monto,en_proceso_de_pago,36
GES007954,FAC003051,CLI0130,2024-08-07,visita,0,cliente_ausente,,74
GES007955,FAC003051,CLI0130,2024-08-26,visita,1,promesa_de_pago,rechazo_total,93
GES007956,FAC003052,CLI0188,2024-03-04,whatsapp,1,disputa_monto,,0
GES007957,FAC003053,CLI0190,2024-03-05,whatsapp,0,no_contesta,,0
GES007958,FAC003054,CLI0040,2024-04-04,whatsapp,1,confirma_pago,,0
GES007959,FAC003055,CLI0050,2024-03-04,whatsapp,0,no_contesta,,0
GES007960,FAC003057,CLI0069,2024-03-15,whatsapp,1,confirma_pago,,0
GES007961,FAC003057,CLI0069,2024-04-27,email,1,pagado,,1
GES007962,FAC003057,CLI0069,2024-05-02,llamada,1,rechazo_pago,flujo_de_caja,6
GES007963,FAC003057,CLI0069,2024-05-13,llamada,1,promesa_de_pago,disputa_factura,17
GES007964,FAC003057,CLI0069,2024-06-15,visita,1,en_proceso_interno,desconoce_deuda,50
GES007965,FAC003058,CLI0073,2024-03-12,whatsapp,1,confirma_pago,,0
GES007966,FAC003059,CLI0084,2024-04-24,whatsapp,1,disputa_monto,,0
GES007967,FAC003060,CLI0135,2024-04-20,whatsapp,1,en_proceso_interno,rechazo_total,24
GES007968,FAC003060,CLI0135,2024-04-21,email,0,no_contesta,,25
GES007969,FAC003060,CLI0135,2024-04-25,llamada,0,no_contesta,,29
GES007970,FAC003060,CLI0135,2024-05-01,llamada,0,no_contesta,,35
GES007971,FAC003060,CLI0135,2024-05-04,visita,1,promesa_de_pago,disputa_factura,38
GES007972,FAC003061,CLI0187,2024-04-30,whatsapp,1,disputa_monto,promete_pagar,4
GES007973,FAC003061,CLI0187,2024-05-08,email,1,promesa_de_pago,desconoce_deuda,12
GES007974,FAC003061,CLI0187,2024-05-17,llamada,1,rechazo_pago,promete_pagar,21
GES007975,FAC003061,CLI0187,2024-05-23,llamada,0,numero_invalido,,27
GES007976,FAC003062,CLI0195,2024-03-01,whatsapp,1,confirma_pago,,0
GES007977,FAC003062,CLI0195,2024-05-02,email,1,pagado,,6
GES007978,FAC003062,CLI0195,2024-05-08,llamada,0,no_contesta,,12
GES007979,FAC003063,CLI0199,2024-03-31,whatsapp,1,confirma_pago,,4
GES007980,FAC003063,CLI0199,2024-04-03,email,1,promesa_de_pago,disputa_factura,7
GES007981,FAC003063,CLI0199,2024-04-04,llamada,1,en_proceso_interno,rechazo_total,8
GES007982,FAC003064,CLI0015,2024-03-25,whatsapp,1,en_proceso_interno,,0
GES007983,FAC003065,CLI0044,2024-03-10,whatsapp,0,no_contesta,,0
GES007984,FAC003065,CLI0044,2024-04-13,email,0,no_contesta,,1
GES007985,FAC003065,CLI0044,2024-04-26,llamada,0,numero_invalido,,14
GES007986,FAC003065,CLI0044,2024-04-28,llamada,0,no_contesta,,16
GES007987,FAC003065,CLI0044,2024-05-15,visita,0,cliente_ausente,,33
GES007988,FAC003065,CLI0044,2024-06-01,visita,0,cliente_ausente,,50
GES007989,FAC003066,CLI0051,2024-03-19,whatsapp,0,no_contesta,,0
GES007990,FAC003066,CLI0051,2024-04-08,email,0,no_contesta,,11
GES007991,FAC003066,CLI0051,2024-04-09,llamada,1,promesa_de_pago,flujo_de_caja,12
GES007992,FAC003066,CLI0051,2024-04-26,llamada,1,rechazo_pago,promete_pagar,29
GES007993,FAC003066,CLI0051,2024-04-28,visita,1,disputa_monto,desconoce_deuda,31
GES007994,FAC003066,CLI0051,2024-04-30,visita,1,disputa_monto,desconoce_deuda,33
GES007995,FAC003066,CLI0051,2024-05-23,carta_notarial,1,disputa_monto,rechazo_total,56
GES007996,FAC003066,CLI0051,2024-06-17,carta_notarial,0,cliente_ausente,,81
GES007997,FAC003066,CLI0051,2024-06-20,carta_notarial,1,pagado,,84
GES007998,FAC003066,CLI0051,2024-06-27,carta_notarial,1,disputa_monto,problemas_internos,91
GES007999,FAC003067,CLI0054,2024-03-25,whatsapp,1,en_proceso_interno,,0
GES008000,FAC003067,CLI0054,2024-03-29,email,1,promesa_de_pago,en_proceso_de_pago,1
GES008001,FAC003068,CLI0157,2024-03-23,whatsapp,1,disputa_monto,,0
GES008002,FAC003068,CLI0157,2024-04-13,email,0,no_contesta,,1
GES008003,FAC003068,CLI0157,2024-04-17,llamada,1,promesa_de_pago,desconoce_deuda,5
GES008004,FAC003068,CLI0157,2024-04-19,llamada,0,no_contesta,,7
GES008005,FAC003068,CLI0157,2024-05-23,visita,0,cliente_ausente,,41
GES008006,FAC003068,CLI0157,2024-05-31,visita,0,cliente_ausente,,49
GES008007,FAC003071,CLI0190,2024-03-01,whatsapp,1,confirma_pago,,0
GES008008,FAC003072,CLI0193,2024-04-03,whatsapp,1,promesa_de_pago,,0
GES008009,FAC003072,CLI0193,2024-05-18,email,0,no_contesta,,0
GES008010,FAC003072,CLI0193,2024-06-22,llamada,1,rechazo_pago,rechazo_total,26
GES008011,FAC003072,CLI0193,2024-07-09,llamada,1,pagado,,43
GES008012,FAC003072,CLI0193,2024-08-01,visita,1,confirma_pago,,66
GES008013,FAC003072,CLI0193,2024-08-15,visita,1,confirma_pago,,80
GES008014,FAC003072,CLI0193,2024-08-17,carta_notarial,1,rechazo_pago,desconoce_deuda,82
GES008015,FAC003072,CLI0193,2024-08-20,carta_notarial,1,pagado,,85
GES008016,FAC003072,CLI0193,2024-09-11,carta_notarial,1,confirma_pago,,107
GES008017,FAC003073,CLI0003,2024-03-30,whatsapp,1,disputa_monto,,0
GES008018,FAC003073,CLI0003,2024-06-02,email,0,no_contesta,,5
GES008019,FAC003073,CLI0003,2024-06-07,llamada,0,no_contesta,,10
GES008020,FAC003073,CLI0003,2024-06-25,llamada,1,rechazo_pago,disputa_factura,28
GES008021,FAC003073,CLI0003,2024-07-20,visita,0,cliente_ausente,,53
GES008022,FAC003074,CLI0019,2024-04-25,whatsapp,0,no_contesta,,0
GES008023,FAC003074,CLI0019,2024-04-29,email,0,no_contesta,,1
GES008024,FAC003074,CLI0019,2024-05-03,llamada,1,pagado,,5
GES008025,FAC003074,CLI0019,2024-05-28,llamada,1,promesa_de_pago,disputa_factura,30
GES008026,FAC003075,CLI0034,2024-03-03,whatsapp,1,en_proceso_interno,,0
GES008027,FAC003075,CLI0034,2024-04-15,email,0,no_contesta,,2
GES008028,FAC003075,CLI0034,2024-05-06,llamada,1,confirma_pago,,23
GES008029,FAC003075,CLI0034,2024-05-11,llamada,1,disputa_monto,disputa_factura,28
GES008030,FAC003075,CLI0034,2024-05-12,visita,0,cliente_ausente,,29
GES008031,FAC003076,CLI0059,2024-03-12,whatsapp,1,confirma_pago,,0
GES008032,FAC003077,CLI0060,2024-03-24,whatsapp,1,disputa_monto,,0
GES008033,FAC003078,CLI0083,2024-04-22,whatsapp,1,disputa_monto,,0
GES008034,FAC003078,CLI0083,2024-05-09,email,0,no_contesta,,11
GES008035,FAC003078,CLI0083,2024-06-03,llamada,1,promesa_de_pago,flujo_de_caja,36
GES008036,FAC003080,CLI0010,2024-05-25,whatsapp,1,disputa_monto,,0
GES008037,FAC003080,CLI0010,2024-06-02,email,0,no_contesta,,4
GES008038,FAC003080,CLI0010,2024-06-10,llamada,0,no_contesta,,12
GES008039,FAC003081,CLI0026,2024-05-03,whatsapp,0,no_contesta,,4
GES008040,FAC003082,CLI0072,2024-04-07,whatsapp,1,confirma_pago,,0
GES008041,FAC003083,CLI0076,2024-03-24,whatsapp,1,confirma_pago,,0
GES008042,FAC003083,CLI0076,2024-04-17,email,1,promesa_de_pago,promete_pagar,3
GES008043,FAC003083,CLI0076,2024-04-18,llamada,1,promesa_de_pago,promete_pagar,4
GES008044,FAC003083,CLI0076,2024-05-05,llamada,0,numero_invalido,,21
GES008045,FAC003086,CLI0118,2024-04-02,whatsapp,1,en_proceso_interno,,0
GES008046,FAC003087,CLI0158,2024-05-04,whatsapp,1,en_proceso_interno,problemas_internos,20
GES008047,FAC003087,CLI0158,2024-05-06,email,1,disputa_monto,rechazo_total,22
GES008048,FAC003087,CLI0158,2024-05-15,llamada,0,no_contesta,,31
GES008049,FAC003087,CLI0158,2024-05-17,llamada,0,numero_invalido,,33
GES008050,FAC003087,CLI0158,2024-06-04,visita,0,cliente_ausente,,51
GES008051,FAC003087,CLI0158,2024-06-16,visita,0,cliente_ausente,,63
GES008052,FAC003087,CLI0158,2024-06-25,carta_notarial,1,pagado,,72
GES008053,FAC003087,CLI0158,2024-06-30,carta_notarial,1,rechazo_pago,problemas_internos,77
GES008054,FAC003087,CLI0158,2024-07-18,carta_notarial,1,rechazo_pago,en_proceso_de_pago,95
GES008055,FAC003087,CLI0158,2024-07-20,carta_notarial,1,disputa_monto,disputa_factura,97
GES008056,FAC003088,CLI0024,2024-05-10,whatsapp,1,promesa_de_pago,,0
GES008057,FAC003089,CLI0029,2024-05-31,whatsapp,1,confirma_pago,,1
GES008058,FAC003090,CLI0072,2024-04-25,whatsapp,1,confirma_pago,,0
GES008059,FAC003091,CLI0083,2024-03-19,whatsapp,1,confirma_pago,,0
GES008060,FAC003091,CLI0083,2024-05-02,email,0,no_contesta,,2
GES008061,FAC003091,CLI0083,2024-05-05,llamada,1,en_proceso_interno,flujo_de_caja,5
GES008062,FAC003092,CLI0094,2024-04-05,whatsapp,0,no_contesta,,0
GES008063,FAC003094,CLI0154,2024-05-17,whatsapp,1,confirma_pago,,0
GES008064,FAC003095,CLI0164,2024-03-17,whatsapp,1,confirma_pago,,0
GES008065,FAC003095,CLI0164,2024-04-02,email,1,en_proceso_interno,,0
GES008066,FAC003095,CLI0164,2024-04-23,llamada,1,en_proceso_interno,en_proceso_de_pago,8
GES008067,FAC003095,CLI0164,2024-04-29,llamada,0,no_contesta,,14
GES008068,FAC003095,CLI0164,2024-05-07,visita,1,promesa_de_pago,promete_pagar,22
GES008069,FAC003095,CLI0164,2024-06-17,visita,1,en_proceso_interno,flujo_de_caja,63
GES008070,FAC003095,CLI0164,2024-07-03,carta_notarial,1,confirma_pago,,79
GES008071,FAC003096,CLI0185,2024-03-16,whatsapp,1,confirma_pago,,0
GES008072,FAC003096,CLI0185,2024-05-17,email,0,no_contesta,,17
GES008073,FAC003096,CLI0185,2024-05-23,llamada,0,no_contesta,,23
GES008074,FAC003096,CLI0185,2024-05-26,llamada,0,numero_invalido,,26
GES008075,FAC003096,CLI0185,2024-06-15,visita,1,disputa_monto,problemas_internos,46
GES008076,FAC003097,CLI0186,2024-04-16,whatsapp,1,en_proceso_interno,desconoce_deuda,1
GES008077,FAC003097,CLI0186,2024-05-03,email,0,no_contesta,,18
GES008078,FAC003097,CLI0186,2024-05-10,llamada,1,rechazo_pago,problemas_internos,25
GES008079,FAC003097,CLI0186,2024-05-11,llamada,0,no_contesta,,26
GES008080,FAC003097,CLI0186,2024-05-14,visita,0,cliente_ausente,,29
GES008081,FAC003097,CLI0186,2024-05-21,visita,1,rechazo_pago,disputa_factura,36
GES008082,FAC003100,CLI0070,2024-03-21,whatsapp,0,no_contesta,,0
GES008083,FAC003100,CLI0070,2024-04-15,email,1,rechazo_pago,rechazo_total,14
GES008084,FAC003100,CLI0070,2024-05-10,llamada,0,no_contesta,,39
GES008085,FAC003101,CLI0099,2024-03-05,whatsapp,1,disputa_monto,,0
GES008086,FAC003102,CLI0127,2024-03-28,whatsapp,1,en_proceso_interno,,0
GES008087,FAC003102,CLI0127,2024-05-05,email,0,no_contesta,,4
GES008088,FAC003102,CLI0127,2024-05-14,llamada,0,no_contesta,,13
GES008089,FAC003103,CLI0137,2024-04-02,whatsapp,1,promesa_de_pago,,0
GES008090,FAC003103,CLI0137,2024-05-04,email,0,no_contesta,,3
GES008091,FAC003104,CLI0168,2024-04-09,whatsapp,1,confirma_pago,,0
GES008092,FAC003105,CLI0008,2024-06-10,whatsapp,1,en_proceso_interno,problemas_internos,9
GES008093,FAC003105,CLI0008,2024-06-14,email,0,no_contesta,,13
GES008094,FAC003105,CLI0008,2024-06-27,llamada,0,numero_invalido,,26
GES008095,FAC003105,CLI0008,2024-07-23,llamada,1,promesa_de_pago,disputa_factura,52
GES008096,FAC003105,CLI0008,2024-07-26,visita,1,promesa_de_pago,problemas_internos,55
GES008097,FAC003105,CLI0008,2024-07-30,visita,1,pagado,,59
GES008098,FAC003105,CLI0008,2024-08-01,carta_notarial,0,cliente_ausente,,61
GES008099,FAC003105,CLI0008,2024-08-07,carta_notarial,0,cliente_ausente,,67
GES008100,FAC003105,CLI0008,2024-09-04,carta_notarial,1,rechazo_pago,en_proceso_de_pago,95
GES008101,FAC003109,CLI0069,2024-04-18,whatsapp,1,promesa_de_pago,promete_pagar,1
GES008102,FAC003109,CLI0069,2024-04-19,email,0,no_contesta,,2
GES008103,FAC003109,CLI0069,2024-04-20,llamada,1,confirma_pago,,3
GES008104,FAC003110,CLI0082,2024-03-25,whatsapp,0,no_contesta,,0
GES008105,FAC003110,CLI0082,2024-04-18,email,1,confirma_pago,,16
GES008106,FAC003110,CLI0082,2024-04-21,llamada,1,promesa_de_pago,en_proceso_de_pago,19
GES008107,FAC003110,CLI0082,2024-05-02,llamada,0,no_contesta,,30
GES008108,FAC003110,CLI0082,2024-05-08,visita,1,promesa_de_pago,promete_pagar,36
GES008109,FAC003111,CLI0091,2024-04-04,whatsapp,0,no_contesta,,0
GES008110,FAC003112,CLI0142,2024-05-04,whatsapp,0,no_contesta,,2
GES008111,FAC003112,CLI0142,2024-05-05,email,0,no_contesta,,3
GES008112,FAC003113,CLI0167,2024-03-07,whatsapp,1,confirma_pago,,0
GES008113,FAC003115,CLI0173,2024-05-05,whatsapp,1,promesa_de_pago,rechazo_total,3
GES008114,FAC003115,CLI0173,2024-05-12,email,0,no_contesta,,10
GES008115,FAC003115,CLI0173,2024-05-17,llamada,0,no_contesta,,15
GES008116,FAC003116,CLI0182,2024-04-11,whatsapp,1,confirma_pago,,0
GES008117,FAC003117,CLI0015,2024-03-21,whatsapp,1,confirma_pago,,0
GES008118,FAC003118,CLI0037,2024-04-19,whatsapp,0,numero_invalido,,1
GES008119,FAC003119,CLI0067,2024-03-08,whatsapp,1,confirma_pago,,0
GES008120,FAC003121,CLI0093,2024-05-20,whatsapp,0,no_contesta,,0
GES008121,FAC003121,CLI0093,2024-06-05,email,1,en_proceso_interno,en_proceso_de_pago,3
GES008122,FAC003121,CLI0093,2024-06-09,llamada,0,no_contesta,,7
GES008123,FAC003121,CLI0093,2024-06-15,llamada,0,no_contesta,,13
GES008124,FAC003121,CLI0093,2024-06-17,visita,1,rechazo_pago,rechazo_total,15
GES008125,FAC003121,CLI0093,2024-07-10,visita,0,cliente_ausente,,38
GES008126,FAC003121,CLI0093,2024-08-05,carta_notarial,1,en_proceso_interno,flujo_de_caja,64
GES008127,FAC003121,CLI0093,2024-08-08,carta_notarial,0,cliente_ausente,,67
GES008128,FAC003122,CLI0143,2024-04-18,whatsapp,1,promesa_de_pago,flujo_de_caja,15
GES008129,FAC003122,CLI0143,2024-04-20,email,0,no_contesta,,17
GES008130,FAC003122,CLI0143,2024-04-25,llamada,1,pagado,,22
GES008131,FAC003123,CLI0182,2024-04-29,whatsapp,1,rechazo_pago,disputa_factura,11
GES008132,FAC003123,CLI0182,2024-05-01,email,0,no_contesta,,13
GES008133,FAC003123,CLI0182,2024-05-05,llamada,1,rechazo_pago,flujo_de_caja,17
GES008134,FAC003124,CLI0184,2024-04-20,whatsapp,1,en_proceso_interno,rechazo_total,2
GES008135,FAC003125,CLI0196,2024-05-17,whatsapp,1,promesa_de_pago,,0
GES008136,FAC003125,CLI0196,2024-06-16,email,0,no_contesta,,14
GES008137,FAC003127,CLI0018,2024-03-28,whatsapp,0,numero_invalido,,0
GES008138,FAC003128,CLI0034,2024-03-10,whatsapp,0,no_contesta,,0
GES008139,FAC003128,CLI0034,2024-04-14,email,0,no_contesta,,10
GES008140,FAC003128,CLI0034,2024-05-10,llamada,1,promesa_de_pago,desconoce_deuda,36
GES008141,FAC003128,CLI0034,2024-05-28,llamada,0,no_contesta,,54
GES008142,FAC003129,CLI0068,2024-06-15,whatsapp,0,no_contesta,,12
GES008143,FAC003129,CLI0068,2024-06-20,email,1,confirma_pago,,17
GES008144,FAC003129,CLI0068,2024-06-21,llamada,0,no_contesta,,18
GES008145,FAC003130,CLI0073,2024-04-06,whatsapp,1,pagado,,2
GES008146,FAC003130,CLI0073,2024-04-23,email,0,no_contesta,,19
GES008147,FAC003130,CLI0073,2024-04-30,llamada,0,no_contesta,,26
GES008148,FAC003131,CLI0105,2024-03-22,whatsapp,0,no_contesta,,0
GES008149,FAC003131,CLI0105,2024-04-23,email,1,rechazo_pago,en_proceso_de_pago,4
GES008150,FAC003131,CLI0105,2024-05-03,llamada,1,promesa_de_pago,en_proceso_de_pago,14
GES008151,FAC003131,CLI0105,2024-05-07,llamada,0,no_contesta,,18
GES008152,FAC003131,CLI0105,2024-05-19,visita,0,cliente_ausente,,30
GES008153,FAC003132,CLI0166,2024-05-03,whatsapp,0,no_contesta,,14
GES008154,FAC003132,CLI0166,2024-05-09,email,1,en_proceso_interno,promete_pagar,20
GES008155,FAC003134,CLI0018,2024-06-05,whatsapp,0,no_contesta,,1
GES008156,FAC003134,CLI0018,2024-06-06,email,1,confirma_pago,,2
GES008157,FAC003135,CLI0197,2024-03-10,whatsapp,1,disputa_monto,,0
GES008158,FAC003135,CLI0197,2024-04-10,email,0,no_contesta,,5
GES008159,FAC003138,CLI0040,2024-04-03,whatsapp,1,en_proceso_interno,,0
GES008160,FAC003138,CLI0040,2024-04-09,email,0,no_contesta,,3
GES008161,FAC003138,CLI0040,2024-05-05,llamada,0,no_contesta,,29
GES008162,FAC003138,CLI0040,2024-05-08,llamada,1,en_proceso_interno,en_proceso_de_pago,32
GES008163,FAC003138,CLI0040,2024-05-15,visita,1,disputa_monto,problemas_internos,39
GES008164,FAC003138,CLI0040,2024-05-26,visita,0,cliente_ausente,,50
GES008165,FAC003139,CLI0083,2024-03-19,whatsapp,1,confirma_pago,,0
GES008166,FAC003140,CLI0095,2024-05-10,whatsapp,0,no_contesta,,34
GES008167,FAC003140,CLI0095,2024-06-08,email,1,rechazo_pago,rechazo_total,63
GES008168,FAC003140,CLI0095,2024-06-19,llamada,1,promesa_de_pago,rechazo_total,74
GES008169,FAC003140,CLI0095,2024-06-21,llamada,0,no_contesta,,76
GES008170,FAC003140,CLI0095,2024-07-07,visita,0,cliente_ausente,,92
GES008171,FAC003140,CLI0095,2024-07-21,visita,1,promesa_de_pago,disputa_factura,106
GES008172,FAC003141,CLI0120,2024-04-05,whatsapp,0,no_contesta,,0
GES008173,FAC003141,CLI0120,2024-04-12,email,0,no_contesta,,6
GES008174,FAC003142,CLI0132,2024-04-14,whatsapp,0,no_contesta,,0
GES008175,FAC003142,CLI0132,2024-04-25,email,1,disputa_monto,en_proceso_de_pago,4
GES008176,FAC003142,CLI0132,2024-04-26,llamada,0,no_contesta,,5
GES008177,FAC003142,CLI0132,2024-05-07,llamada,1,en_proceso_interno,promete_pagar,16
GES008178,FAC003142,CLI0132,2024-05-22,visita,0,cliente_ausente,,31
GES008179,FAC003143,CLI0141,2024-05-07,whatsapp,1,confirma_pago,,16
GES008180,FAC003143,CLI0141,2024-06-02,email,0,no_contesta,,42
GES008181,FAC003143,CLI0141,2024-06-19,llamada,0,no_contesta,,59
GES008182,FAC003143,CLI0141,2024-06-24,llamada,1,en_proceso_interno,problemas_internos,64
GES008183,FAC003143,CLI0141,2024-07-02,visita,0,cliente_ausente,,72
GES008184,FAC003145,CLI0082,2024-04-24,whatsapp,1,confirma_pago,,0
GES008185,FAC003145,CLI0082,2024-06-08,email,1,rechazo_pago,flujo_de_caja,2
GES008186,FAC003145,CLI0082,2024-06-19,llamada,1,rechazo_pago,desconoce_deuda,13
GES008187,FAC003145,CLI0082,2024-07-02,llamada,0,no_contesta,,26
GES008188,FAC003145,CLI0082,2024-07-07,visita,1,en_proceso_interno,disputa_factura,31
GES008189,FAC003146,CLI0088,2024-03-18,whatsapp,0,no_contesta,,0
GES008190,FAC003146,CLI0088,2024-05-02,email,1,disputa_monto,desconoce_deuda,10
GES008191,FAC003146,CLI0088,2024-05-21,llamada,1,pagado,,29
GES008192,FAC003146,CLI0088,2024-05-29,llamada,0,no_contesta,,37
GES008193,FAC003146,CLI0088,2024-06-07,visita,1,promesa_de_pago,rechazo_total,46
GES008194,FAC003146,CLI0088,2024-06-09,visita,0,cliente_ausente,,48
GES008195,FAC003147,CLI0105,2024-03-21,whatsapp,1,confirma_pago,,0
GES008196,FAC003147,CLI0105,2024-04-24,email,0,no_contesta,,2
GES008197,FAC003147,CLI0105,2024-05-11,llamada,1,promesa_de_pago,promete_pagar,19
GES008198,FAC003147,CLI0105,2024-05-29,llamada,0,no_contesta,,37
GES008199,FAC003147,CLI0105,2024-05-31,visita,1,rechazo_pago,rechazo_total,39
GES008200,FAC003149,CLI0200,2024-03-30,whatsapp,1,en_proceso_interno,,0
GES008201,FAC003149,CLI0200,2024-04-27,email,0,no_contesta,,5
GES008202,FAC003149,CLI0200,2024-05-07,llamada,1,promesa_de_pago,desconoce_deuda,15
GES008203,FAC003149,CLI0200,2024-05-08,llamada,1,en_proceso_interno,desconoce_deuda,16
GES008204,FAC003149,CLI0200,2024-05-13,visita,1,en_proceso_interno,problemas_internos,21
GES008205,FAC003149,CLI0200,2024-05-18,visita,1,confirma_pago,,26
GES008206,FAC003150,CLI0029,2024-04-26,whatsapp,1,pagado,,3
GES008207,FAC003150,CLI0029,2024-05-07,email,0,no_contesta,,14
GES008208,FAC003150,CLI0029,2024-05-21,llamada,1,confirma_pago,,28
GES008209,FAC003150,CLI0029,2024-06-02,llamada,0,no_contesta,,40
GES008210,FAC003150,CLI0029,2024-06-04,visita,0,cliente_ausente,,42
GES008211,FAC003150,CLI0029,2024-06-06,visita,1,rechazo_pago,rechazo_total,44
GES008212,FAC003151,CLI0049,2024-05-06,whatsapp,0,no_contesta,,13
GES008213,FAC003153,CLI0087,2024-03-13,whatsapp,0,no_contesta,,0
GES008214,FAC003154,CLI0116,2024-03-20,whatsapp,0,no_contesta,,0
GES008215,FAC003154,CLI0116,2024-04-25,email,0,no_contesta,,2
GES008216,FAC003155,CLI0122,2024-04-22,whatsapp,0,numero_invalido,,0
GES008217,FAC003155,CLI0122,2024-06-08,email,1,rechazo_pago,disputa_factura,1
GES008218,FAC003155,CLI0122,2024-06-22,llamada,0,no_contesta,,15
GES008219,FAC003155,CLI0122,2024-06-26,llamada,0,no_contesta,,19
GES008220,FAC003155,CLI0122,2024-06-28,visita,0,cliente_ausente,,21
GES008221,FAC003155,CLI0122,2024-07-19,visita,1,rechazo_pago,en_proceso_de_pago,42
GES008222,FAC003156,CLI0169,2024-03-26,whatsapp,1,confirma_pago,,0
GES008223,FAC003158,CLI0005,2024-03-17,whatsapp,1,confirma_pago,,0
GES008224,FAC003160,CLI0018,2024-04-14,whatsapp,1,promesa_de_pago,desconoce_deuda,5
GES008225,FAC003160,CLI0018,2024-04-18,email,0,no_contesta,,9
GES008226,FAC003160,CLI0018,2024-04-21,llamada,1,rechazo_pago,en_proceso_de_pago,12
GES008227,FAC003160,CLI0018,2024-04-24,llamada,0,no_contesta,,15
GES008228,FAC003160,CLI0018,2024-05-08,visita,0,cliente_ausente,,29
GES008229,FAC003160,CLI0018,2024-05-10,visita,1,promesa_de_pago,problemas_internos,31
GES008230,FAC003160,CLI0018,2024-05-22,carta_notarial,1,pagado,,43
GES008231,FAC003161,CLI0043,2024-03-17,whatsapp,1,confirma_pago,,0
GES008232,FAC003162,CLI0063,2024-04-29,whatsapp,0,no_contesta,,0
GES008233,FAC003162,CLI0063,2024-05-11,email,0,no_contesta,,2
GES008234,FAC003162,CLI0063,2024-05-30,llamada,0,numero_invalido,,21
GES008235,FAC003162,CLI0063,2024-06-23,llamada,0,no_contesta,,45
GES008236,FAC003162,CLI0063,2024-06-25,visita,0,cliente_ausente,,47
GES008237,FAC003162,CLI0063,2024-07-12,visita,1,promesa_de_pago,flujo_de_caja,64
GES008238,FAC003162,CLI0063,2024-08-03,carta_notarial,1,promesa_de_pago,disputa_factura,86
GES008239,FAC003163,CLI0072,2024-04-03,whatsapp,1,en_proceso_interno,,0
GES008240,FAC003164,CLI0098,2024-04-23,whatsapp,1,confirma_pago,,0
GES008241,FAC003165,CLI0113,2024-04-13,whatsapp,1,promesa_de_pago,promete_pagar,4
GES008242,FAC003165,CLI0113,2024-04-29,email,1,en_proceso_interno,promete_pagar,20
GES008243,FAC003165,CLI0113,2024-05-11,llamada,1,rechazo_pago,problemas_internos,32
GES008244,FAC003165,CLI0113,2024-05-20,llamada,1,en_proceso_interno,rechazo_total,41
